"Date","Price","Open","High","Low","Change %"
"Nov 04, 2020","1.3924","1.3958","1.4187","1.3845","-0.22%"
"Nov 03, 2020","1.3955","1.4176","1.4231","1.3935","-1.53%"
"Nov 02, 2020","1.4172","1.4218","1.4304","1.4167","-0.40%"
"Oct 30, 2020","1.4229","1.4226","1.4264","1.4137","0.03%"
"Oct 29, 2020","1.4225","1.4194","1.4283","1.4129","0.23%"
"Oct 28, 2020","1.4192","1.4033","1.4210","1.3969","1.19%"
"Oct 27, 2020","1.4025","1.4039","1.4056","1.3989","-0.09%"
"Oct 26, 2020","1.4037","1.4027","1.4080","1.3991","0.24%"
"Oct 23, 2020","1.4004","1.4050","1.4083","1.3967","-0.31%"
"Oct 22, 2020","1.4047","1.4049","1.4115","1.4032","-0.01%"
"Oct 21, 2020","1.4049","1.4190","1.4193","1.4009","-0.97%"
"Oct 20, 2020","1.4186","1.4148","1.4245","1.4136","0.28%"
"Oct 19, 2020","1.4146","1.4108","1.4169","1.4053","0.18%"
"Oct 16, 2020","1.4120","1.4096","1.4145","1.4088","0.21%"
"Oct 15, 2020","1.4090","1.3963","1.4173","1.3942","0.94%"
"Oct 14, 2020","1.3959","1.3965","1.3983","1.3904","-0.04%"
"Oct 13, 2020","1.3965","1.3872","1.3987","1.3861","0.70%"
"Oct 12, 2020","1.3868","1.3842","1.3884","1.3817","0.42%"
"Oct 09, 2020","1.3810","1.3951","1.3966","1.3803","-1.01%"
"Oct 08, 2020","1.3951","1.4004","1.4041","1.3944","-0.39%"
"Oct 07, 2020","1.4006","1.4081","1.4093","1.3981","-0.46%"
"Oct 06, 2020","1.4071","1.3926","1.4086","1.3871","1.04%"
"Oct 05, 2020","1.3926","1.3986","1.3986","1.3900","-0.22%"
"Oct 02, 2020","1.3957","1.3920","1.4025","1.3907","0.28%"
"Oct 01, 2020","1.3918","1.3963","1.3978","1.3869","-0.29%"
"Sep 30, 2020","1.3959","1.4025","1.4086","1.3934","-0.48%"
"Sep 29, 2020","1.4027","1.4143","1.4148","1.4007","-0.80%"
"Sep 28, 2020","1.4140","1.4229","1.4268","1.4133","-0.61%"
"Sep 25, 2020","1.4227","1.4192","1.4274","1.4109","0.26%"
"Sep 24, 2020","1.4190","1.4140","1.4254","1.4118","0.45%"
"Sep 23, 2020","1.4126","1.3945","1.4149","1.3930","1.33%"
"Sep 22, 2020","1.3941","1.3839","1.3979","1.3819","0.72%"
"Sep 21, 2020","1.3841","1.3685","1.3892","1.3651","0.91%"
"Sep 18, 2020","1.3716","1.3674","1.3733","1.3634","0.32%"
"Sep 17, 2020","1.3672","1.3684","1.3786","1.3668","-0.10%"
"Sep 16, 2020","1.3686","1.3695","1.3741","1.3612","-0.05%"
"Sep 15, 2020","1.3693","1.3720","1.3762","1.3618","-0.19%"
"Sep 14, 2020","1.3719","1.3740","1.3767","1.3690","-0.06%"
"Sep 11, 2020","1.3727","1.3782","1.3792","1.3685","-0.36%"
"Sep 10, 2020","1.3776","1.3733","1.3799","1.3651","0.34%"
"Sep 09, 2020","1.3729","1.3862","1.3905","1.3720","-0.95%"
"Sep 08, 2020","1.3860","1.3743","1.3870","1.3679","0.90%"
"Sep 07, 2020","1.3736","1.3733","1.3756","1.3700","0.04%"
"Sep 04, 2020","1.3731","1.3750","1.3848","1.3700","-0.12%"
"Sep 03, 2020","1.3748","1.3626","1.3765","1.3623","0.91%"
"Sep 02, 2020","1.3624","1.3565","1.3698","1.3544","0.45%"
"Sep 01, 2020","1.3563","1.3556","1.3590","1.3487","0.05%"
"Aug 31, 2020","1.3556","1.3592","1.3625","1.3507","-0.12%"
"Aug 28, 2020","1.3572","1.3766","1.3785","1.3570","-1.45%"
"Aug 27, 2020","1.3772","1.3828","1.3856","1.3714","-0.36%"
"Aug 26, 2020","1.3822","1.3899","1.3915","1.3810","-0.54%"
"Aug 25, 2020","1.3897","1.3961","1.3986","1.3892","-0.46%"
"Aug 24, 2020","1.3961","1.3976","1.3992","1.3878","0.00%"
"Aug 21, 2020","1.3961","1.3902","1.4009","1.3857","0.44%"
"Aug 20, 2020","1.3900","1.3926","1.4015","1.3882","-0.14%"
"Aug 19, 2020","1.3920","1.3810","1.3930","1.3743","0.83%"
"Aug 18, 2020","1.3805","1.3861","1.3873","1.3764","-0.38%"
"Aug 17, 2020","1.3858","1.3959","1.3967","1.3834","-0.60%"
"Aug 14, 2020","1.3941","1.3988","1.4022","1.3934","-0.29%"
"Aug 13, 2020","1.3982","1.3966","1.4015","1.3910","0.16%"
"Aug 12, 2020","1.3959","1.4000","1.4068","1.3934","-0.28%"
"Aug 11, 2020","1.3998","1.3984","1.4016","1.3907","0.10%"
"Aug 10, 2020","1.3984","1.3965","1.4007","1.3918","0.10%"
"Aug 07, 2020","1.3970","1.3826","1.3998","1.3803","1.08%"
"Aug 06, 2020","1.3821","1.3904","1.3940","1.3811","-0.60%"
"Aug 05, 2020","1.3904","1.3966","1.3981","1.3807","-0.43%"
"Aug 04, 2020","1.3965","1.4037","1.4076","1.3950","-0.52%"
"Aug 03, 2020","1.4037","1.3994","1.4133","1.3977","0.26%"
"Jul 31, 2020","1.4000","1.3901","1.4020","1.3834","0.72%"
"Jul 30, 2020","1.3901","1.3918","1.4045","1.3891","-0.08%"
"Jul 29, 2020","1.3912","1.3970","1.3990","1.3895","-0.42%"
"Jul 28, 2020","1.3970","1.3988","1.4060","1.3932","-0.11%"
"Jul 27, 2020","1.3986","1.4094","1.4114","1.3983","-0.64%"
"Jul 24, 2020","1.4076","1.4088","1.4158","1.4034","-0.09%"
"Jul 23, 2020","1.4088","1.4008","1.4105","1.3962","0.59%"
"Jul 22, 2020","1.4005","1.4029","1.4062","1.3921","-0.19%"
"Jul 21, 2020","1.4032","1.4257","1.4266","1.3991","-1.58%"
"Jul 20, 2020","1.4257","1.4303","1.4343","1.4248","-0.24%"
"Jul 17, 2020","1.4291","1.4343","1.4354","1.4273","-0.38%"
"Jul 16, 2020","1.4345","1.4274","1.4363","1.4258","0.53%"
"Jul 15, 2020","1.4269","1.4343","1.4350","1.4207","-0.47%"
"Jul 14, 2020","1.4337","1.4409","1.4450","1.4330","-0.49%"
"Jul 13, 2020","1.4407","1.4383","1.4412","1.4297","0.12%"
"Jul 10, 2020","1.4389","1.4360","1.4445","1.4346","0.21%"
"Jul 09, 2020","1.4360","1.4320","1.4389","1.4282","0.28%"
"Jul 08, 2020","1.4320","1.4395","1.4437","1.4313","-0.52%"
"Jul 07, 2020","1.4395","1.4343","1.4448","1.4288","0.36%"
"Jul 06, 2020","1.4343","1.4419","1.4444","1.4309","-0.43%"
"Jul 03, 2020","1.4405","1.4445","1.4466","1.4387","-0.28%"
"Jul 02, 2020","1.4445","1.4461","1.4492","1.4381","-0.11%"
"Jul 01, 2020","1.4461","1.4487","1.4542","1.4400","-0.18%"
"Jun 30, 2020","1.4487","1.4567","1.4637","1.4467","-0.55%"
"Jun 29, 2020","1.4567","1.4569","1.4619","1.4510","-0.03%"
"Jun 26, 2020","1.4571","1.4520","1.4621","1.4499","0.34%"
"Jun 25, 2020","1.4522","1.4550","1.4606","1.4506","-0.25%"
"Jun 24, 2020","1.4558","1.4420","1.4572","1.4362","0.89%"
"Jun 23, 2020","1.4430","1.4474","1.4582","1.4336","-0.33%"
"Jun 22, 2020","1.4478","1.4617","1.4698","1.4444","-1.06%"
"Jun 19, 2020","1.4633","1.4597","1.4643","1.4466","0.26%"
"Jun 18, 2020","1.4594","1.4531","1.4631","1.4487","0.47%"
"Jun 17, 2020","1.4526","1.4521","1.4596","1.4444","0.11%"
"Jun 16, 2020","1.4510","1.4453","1.4633","1.4332","0.39%"
